25 189,378 211,380 180,428 204,429
29 213,380 235,381 206,429 229,429
32 237,381 257,382 231,429 252,429
4 266,383 285,384 261,429 282,430
6 287,384 305,385 284,430 303,430
7 307,385 325,386 305,430 324,430
3 327,386 344,387 326,430 344,431
plate 190,360 348,371 175,443 348,444
15 329,185 345,183 337,214 352,213
33 347,183 364,181 354,213 371,213
12 366,181 385,179 372,213 391,212
4 393,178 415,176 399,212 420,212
6 417,176 441,174 422,212 445,211
1 443,174 470,171 447,211 472,210
2 473,171 502,168 475,210 503,210
plate 324,173 510,149 338,221 510,220
