28 54,198 78,200 48,251 73,252
25 80,200 103,202 75,252 99,252
27 105,202 126,204 101,252 123,253
7 135,205 155,206 132,253 153,254
1 156,207 175,208 155,254 174,254
6 177,208 194,210 176,254 194,255
7 196,210 213,212 195,255 213,255
plate 54,177 217,195 44,267 216,268
28 31,436 64,439 46,503 77,504
31 66,440 98,443 79,504 108,504
13 101,443 129,446 111,504 137,505
6 142,447 168,449 148,505 174,506
6 171,449 195,452 175,506 198,506
8 198,452 220,454 201,506 222,507
4 222,454 243,456 224,507 243,507
plate 19,407 249,435 46,520 249,520
