31 1,25 21,26 -12,75 9,76
27 23,27 42,28 12,76 33,76
12 44,29 61,30 35,76 54,77
9 69,31 85,33 62,77 80,78
4 87,33 102,34 82,78 99,78
3 104,34 119,36 101,78 117,79
0 120,36 134,37 119,79 134,79
plate 3,8 138,24 -18,89 138,90
30 230,267 236,266 222,281 228,280
16 237,265 244,264 228,280 235,280
13 245,264 253,262 237,280 245,279
4 256,262 266,260 249,279 259,278
2 267,260 278,258 260,278 272,278
8 280,257 294,255 275,277 290,277
7 295,254 312,251 291,276 311,275
plate 233,262 317,243 218,285 316,284
