31 330,397 340,396 335,415 345,415
17 341,395 352,394 346,415 356,415
19 353,394 366,393 358,415 370,415
7 371,392 386,391 376,414 389,414
7 387,391 403,389 390,414 406,414
8 404,389 422,387 407,414 424,413
4 425,387 444,385 426,413 444,413
plate 326,389 450,372 335,420 450,420
22 287,331 297,331 294,348 303,348
24 297,330 308,329 304,348 314,348
20 309,329 321,328 315,348 326,347
7 325,328 338,327 331,347 342,347
5 339,327 353,325 344,347 357,347
7 356,325 371,324 359,347 373,346
9 373,323 390,322 375,346 391,346
plate 284,324 395,310 295,352 395,352
