16 292,92 299,91 287,108 294,108
15 300,91 308,90 295,108 304,108
19 309,90 317,89 304,107 313,107
4 321,89 330,88 318,107 327,107
3 331,88 342,87 328,107 340,107
3 343,87 354,85 341,107 352,106
4 355,85 368,84 353,106 367,106
plate 293,86 370,77 285,112 370,111
17 169,482 181,483 172,509 183,509
24 183,483 195,484 185,509 197,509
11 196,484 207,485 198,509 209,509
5 213,485 223,486 214,509 224,510
8 224,486 235,486 225,510 235,510
7 236,487 245,487 236,510 245,510
7 246,487 256,488 246,510 256,510
plate 167,472 257,480 171,515 257,515
