28 360,56 382,59 370,103 390,104
33 385,60 406,62 393,104 413,105
19 408,63 427,65 414,105 432,105
9 435,66 451,68 439,105 454,106
6 453,68 467,70 456,106 469,106
8 469,70 483,72 471,106 484,107
3 484,72 497,74 485,107 498,107
plate 353,35 501,60 370,115 501,116
32 67,173 80,173 62,201 75,201
21 81,173 93,174 76,201 89,201
10 94,174 106,175 91,201 103,201
0 111,175 122,175 108,201 120,201
2 123,175 134,176 121,201 132,201
6 135,176 146,176 134,202 145,202
9 147,176 157,177 146,202 157,202
plate 68,163 160,167 60,209 159,209
