20 314,36 329,37 308,72 324,73
13 331,37 345,39 326,73 340,73
27 347,39 361,40 343,73 357,73
4 366,41 379,42 363,74 377,74
4 380,42 392,43 378,74 390,74
9 393,43 404,44 391,74 403,75
5 405,45 415,46 405,75 415,75
plate 314,23 418,36 303,83 418,84
19 17,329 30,327 1,358 15,358
32 32,326 46,324 16,357 31,357
25 48,324 63,321 33,357 49,356
5 72,320 90,317 58,356 78,355
2 92,317 114,314 80,355 104,353
5 116,313 140,309 107,353 134,352
5 144,309 172,305 138,352 170,350
plate 22,318 181,288 -4,367 179,366
