14 144,250 165,250 153,289 173,289
13 167,250 187,251 174,289 193,289
20 188,251 208,251 194,289 213,289
2 217,252 235,252 222,289 239,289
6 237,252 255,253 241,289 258,290
9 257,253 275,253 260,290 276,290
2 277,253 294,254 278,290 294,290
plate 138,232 299,238 153,299 299,299
31 318,257 328,256 325,275 335,275
21 329,256 340,256 335,275 346,275
23 341,255 353,254 348,275 359,275
9 358,254 371,253 363,275 375,274
6 372,253 386,252 377,274 389,274
4 389,252 404,251 392,274 406,274
9 405,251 422,249 407,274 422,274
plate 314,249 426,238 326,280 426,280
