15 335,415 347,413 347,434 358,434
30 348,413 361,412 359,434 372,434
22 362,412 377,410 373,433 387,433
8 385,409 402,407 394,433 411,432
4 404,406 424,404 413,432 432,432
4 427,403 451,401 434,432 456,431
1 454,400 483,397 459,431 484,430
plate 328,406 492,378 348,439 493,438
10 89,403 116,405 82,463 110,464
33 118,406 143,408 112,464 139,465
32 145,408 168,411 141,465 164,465
3 178,412 199,414 175,466 196,466
3 201,414 221,416 198,466 219,467
7 222,416 240,418 221,467 239,467
2 243,419 259,420 242,467 259,468
plate 90,379 264,402 77,481 264,482
