16 157,53 169,53 161,78 173,78
25 170,54 183,54 174,79 186,79
28 184,54 195,55 187,79 198,79
5 201,55 211,56 203,79 213,79
1 212,56 224,56 214,79 225,79
6 225,56 234,57 226,79 235,79
3 235,57 246,57 236,79 246,79
plate 154,43 248,49 161,84 248,84
13 293,286 304,286 303,308 313,308
17 306,285 318,285 315,308 326,308
33 320,284 334,283 328,308 341,307
7 340,283 356,282 347,307 361,307
4 357,282 373,281 362,307 377,307
0 374,281 392,279 379,307 395,307
7 395,279 413,278 397,307 413,306
plate 287,277 418,265 303,313 419,313
