30 289,309 301,307 296,330 308,329
17 302,307 315,306 308,329 321,329
33 316,306 331,304 322,329 337,328
2 338,303 355,301 344,328 360,328
3 357,300 377,298 362,328 381,327
8 379,298 402,295 383,327 405,326
6 405,295 432,291 408,326 433,326
plate 285,300 441,274 297,335 441,334
24 17,244 35,242 27,278 44,277
22 37,242 57,240 45,277 65,277
21 58,240 80,238 67,277 87,276
6 90,237 116,234 97,276 122,275
5 118,234 145,231 124,275 150,275
8 149,231 180,227 154,274 183,274
1 183,227 217,224 186,274 218,273
plate 11,231 228,201 27,286 229,285
