33 315,150 331,149 302,185 319,185
14 332,149 349,148 321,185 338,184
27 351,148 368,146 340,184 359,184
9 376,146 394,144 367,184 387,183
7 396,144 416,143 389,183 411,183
7 418,143 439,141 413,183 436,182
2 441,141 464,139 438,182 463,182
plate 318,138 469,124 297,196 469,195
17 352,281 367,283 354,314 370,315
15 369,283 383,284 371,315 385,315
24 386,285 399,286 387,315 400,316
9 404,287 416,288 405,316 417,316
9 417,288 429,289 418,316 429,316
1 431,289 441,291 431,316 441,317
6 442,291 452,292 442,317 452,317
plate 349,267 454,282 354,323 454,324
