31 59,170 70,169 53,197 66,197
17 72,169 85,168 67,197 81,196
17 86,168 100,167 82,196 96,196
6 107,167 121,166 103,196 118,196
5 123,166 137,165 120,196 135,196
7 139,164 156,163 137,195 155,195
3 157,163 175,162 156,195 175,195
plate 59,160 180,150 50,205 180,204
25 280,306 295,305 284,336 299,336
13 296,305 313,303 301,336 317,336
25 314,303 332,302 318,335 335,335
5 340,301 359,299 343,335 362,335
3 361,299 382,298 364,335 384,334
0 384,297 407,295 386,334 408,334
2 410,295 435,293 411,334 435,333
plate 276,295 441,277 284,343 442,343
