23 74,431 91,434 70,474 88,475
20 94,435 109,438 91,475 107,476
20 111,438 126,441 109,476 124,477
3 132,442 145,444 130,477 144,478
6 146,444 157,446 145,478 156,478
1 158,446 168,448 157,478 168,479
8 170,448 179,450 169,479 178,479
plate 73,415 181,440 66,487 181,488
28 56,239 64,238 60,253 68,253
21 64,238 73,237 69,253 77,253
21 75,237 85,235 79,253 89,252
7 89,235 101,233 93,252 105,252
5 102,233 116,231 106,252 119,251
7 118,231 134,229 121,251 136,251
9 136,229 155,226 138,251 155,250
plate 53,233 160,215 61,257 160,256
