18 158,46 176,46 167,82 184,82
17 179,46 197,47 186,82 203,83
24 198,47 216,48 204,83 221,83
1 224,48 240,49 228,83 244,83
0 242,49 258,49 246,83 261,83
4 260,49 277,50 263,83 278,83
1 278,50 294,50 279,83 294,83
plate 152,30 297,36 167,91 298,92
32 81,310 116,315 89,385 123,386
25 118,315 151,320 125,386 156,387
24 153,321 181,325 159,387 185,388
3 193,327 218,330 197,389 221,390
2 220,331 242,334 223,390 244,390
9 245,334 265,337 246,391 266,391
1 267,338 285,340 267,391 285,392
plate 72,277 290,320 87,404 290,406
