33 46,148 63,151 42,190 60,191
27 65,151 81,154 62,191 78,191
13 83,154 97,156 80,191 96,192
8 103,157 116,159 102,192 115,193
9 117,159 128,161 116,193 128,193
2 129,161 140,163 129,194 140,194
0 141,163 150,165 141,194 150,194
plate 45,132 153,155 38,202 153,203
10 404,251 417,253 409,276 421,276
13 418,253 430,254 422,276 433,276
16 430,254 440,255 433,276 443,276
4 445,256 454,257 447,277 456,277
1 455,257 463,257 457,277 464,277
8 464,258 472,258 465,277 473,277
9 473,259 480,259 474,277 480,277
plate 401,240 483,251 409,282 483,282
