12 51,204 60,202 58,220 67,220
24 61,202 72,201 68,220 79,220
17 72,201 85,199 80,220 92,219
1 91,198 106,196 98,219 112,219
0 108,196 125,193 114,219 130,218
8 128,193 150,189 133,218 154,217
9 152,189 180,185 155,217 181,216
plate 46,197 187,170 59,225 188,224
14 71,446 88,448 75,481 91,482
12 89,448 104,450 92,482 107,482
32 107,450 121,452 109,482 123,483
4 126,453 138,455 128,483 140,483
5 139,455 151,456 141,483 151,484
4 152,457 163,458 153,484 163,484
9 164,458 173,459 164,484 173,485
plate 67,430 175,449 75,491 175,491
