11 27,247 42,245 15,281 31,280
14 44,245 61,242 33,280 50,280
18 62,242 82,239 52,279 72,279
9 91,238 114,234 82,278 106,277
0 117,234 143,230 109,277 136,276
3 145,230 176,225 139,276 171,275
4 180,225 215,219 175,274 214,273
plate 29,235 226,198 10,291 225,289
31 92,437 113,441 97,486 117,487
17 116,441 137,444 120,487 140,488
32 138,444 156,447 141,488 159,488
5 164,448 179,451 166,489 180,489
3 181,451 195,453 182,489 196,490
1 196,453 210,455 197,490 210,490
9 210,455 223,457 211,490 223,491
plate 86,416 225,444 95,499 225,500
