17 133,99 160,103 121,163 151,165
11 163,103 188,107 154,165 180,166
20 190,107 211,110 183,166 206,167
2 222,111 241,114 217,167 238,168
5 243,114 262,117 240,168 259,169
1 263,117 280,120 261,169 279,169
7 282,120 297,122 281,169 297,170
plate 135,74 301,105 115,183 301,184
13 24,258 39,257 12,294 28,294
12 41,257 57,256 30,294 47,294
33 58,256 75,255 49,294 67,293
5 82,255 99,254 74,293 93,293
0 101,254 118,253 95,293 114,293
9 120,253 138,252 116,293 136,293
9 140,252 159,251 138,293 158,292
plate 27,246 164,238 7,304 164,303
