20 142,87 164,89 134,140 158,141
18 166,90 187,92 160,141 182,142
28 189,92 208,94 184,142 204,142
3 216,95 233,97 212,143 230,143
8 235,97 251,99 232,143 249,144
4 252,99 267,101 251,144 266,144
8 269,101 283,103 268,144 283,145
plate 143,68 287,89 129,154 287,155
22 292,158 300,157 295,171 302,171
29 301,157 309,157 303,171 311,171
31 309,157 317,156 311,171 319,171
6 321,156 330,155 323,171 332,171
1 331,155 340,154 333,171 341,171
2 341,154 352,153 342,171 353,170
4 353,153 364,153 354,170 364,170
plate 291,152 368,144 295,175 368,175
