30 107,252 125,251 115,287 132,287
28 127,251 145,250 134,287 152,287
26 147,250 167,249 154,287 172,287
0 175,249 195,248 180,286 199,286
5 197,248 218,247 201,286 221,286
2 220,247 242,246 223,286 244,286
8 245,246 267,245 246,286 268,286
plate 102,238 273,229 115,295 274,295
22 74,112 107,116 89,177 120,178
27 110,116 141,120 122,178 150,179
24 143,120 170,123 153,179 177,180
9 182,125 206,127 189,180 210,181
0 208,128 230,130 212,181 233,182
2 232,130 252,133 235,182 254,182
5 255,133 273,135 256,182 274,183
plate 64,81 278,115 90,194 278,195
