25 164,57 175,56 173,78 184,78
26 177,55 190,54 186,78 199,77
18 191,53 206,51 200,77 215,77
5 213,50 232,48 221,76 239,76
7 234,47 256,44 241,76 262,75
9 258,44 285,40 264,75 289,74
5 288,40 321,35 292,74 322,73
plate 159,49 330,17 174,83 331,82
32 100,190 111,191 94,218 106,219
12 112,191 124,192 107,219 120,219
29 125,193 135,194 121,219 132,220
5 139,194 148,195 137,220 146,220
0 149,196 158,197 147,220 157,220
1 159,197 166,198 158,220 166,221
6 167,198 175,199 167,221 175,221
plate 100,180 176,191 91,226 176,226
