25 23,137 43,136 31,175 51,174
12 45,136 66,135 53,174 73,174
32 68,134 90,133 75,174 96,174
3 101,132 124,131 106,174 129,173
3 126,131 152,129 131,173 155,173
3 154,129 180,128 157,173 182,172
2 184,128 211,126 186,172 212,172
plate 18,121 219,105 32,184 219,184
11 283,239 307,241 268,296 294,297
25 309,241 332,243 296,297 321,297
28 334,244 354,245 324,297 346,298
9 364,246 383,248 357,298 378,299
9 385,248 404,249 380,299 401,299
8 406,250 423,251 402,299 421,300
6 426,251 442,253 424,300 442,300
plate 287,219 447,236 260,314 446,315
