31 19,186 32,185 12,215 26,215
24 33,185 47,183 27,215 42,215
24 49,183 65,181 43,215 59,214
3 71,181 89,179 67,214 85,213
8 91,179 110,176 87,213 107,213
4 112,176 133,174 109,213 131,212
7 136,174 159,171 134,212 159,211
plate 20,177 166,157 9,223 166,222
28 264,242 278,243 259,277 274,278
30 281,243 294,244 276,278 291,278
28 296,244 310,246 293,278 307,278
2 316,246 329,247 314,278 327,279
2 330,247 342,248 328,279 341,279
9 343,248 355,249 342,279 354,279
1 356,249 366,250 356,279 366,280
plate 263,229 370,240 255,288 369,288
