28 166,130 192,133 175,181 199,181
26 193,133 217,136 201,181 223,182
32 218,136 239,139 224,182 244,182
3 248,140 266,142 252,183 269,183
5 268,142 284,144 271,183 286,184
8 286,145 301,146 288,184 302,184
6 303,147 317,148 304,184 317,185
plate 158,106 321,133 175,193 321,194
25 350,18 368,18 340,58 359,58
12 369,18 386,19 360,58 379,58
12 387,19 404,20 380,58 398,58
2 411,20 426,21 406,58 422,59
6 428,21 443,22 424,59 440,59
3 444,22 459,22 442,59 457,59
0 461,22 475,23 459,59 474,59
plate 352,3 479,9 334,70 478,70
