25 35,450 48,451 27,482 41,482
14 49,452 61,453 42,482 56,482
30 63,453 74,454 58,482 70,483
2 79,455 89,456 75,483 87,483
3 90,456 100,457 88,483 98,484
6 102,457 111,458 100,484 110,484
2 112,458 121,459 111,484 120,484
plate 36,439 123,450 23,491 123,492
30 272,340 303,345 280,403 309,405
31 306,345 333,349 312,405 337,406
21 335,350 360,353 340,406 363,406
5 369,355 391,358 372,407 393,408
1 393,358 412,361 395,408 413,408
9 414,361 431,364 415,408 432,409
0 433,364 449,366 434,409 449,410
plate 266,313 453,349 279,420 453,421
