18 10,203 24,201 -6,234 7,234
30 25,201 41,198 8,234 24,233
28 42,198 59,195 26,233 44,232
2 67,194 88,190 53,232 75,231
8 90,190 113,186 77,231 102,229
4 116,186 143,182 106,229 135,228
4 145,181 176,176 138,228 174,226
plate 15,192 186,159 -13,244 185,243
24 125,329 133,328 116,348 125,348
19 134,328 144,326 126,348 136,347
11 144,326 156,324 137,347 148,347
0 161,323 174,321 154,346 167,346
6 176,321 190,318 169,346 185,345
1 192,318 211,315 187,345 207,344
7 213,314 235,310 209,344 234,342
plate 127,323 242,298 113,354 241,353
