12 31,309 46,307 17,343 32,342
25 47,307 64,305 34,342 51,341
33 65,304 83,302 53,341 72,341
8 92,301 114,298 81,340 104,339
3 116,297 139,294 106,339 132,338
9 143,294 169,290 135,338 164,337
1 172,290 202,286 167,337 200,336
plate 34,297 212,267 11,353 211,351
13 388,284 403,284 392,316 406,317
31 405,285 420,285 408,317 422,317
22 422,285 437,286 425,317 439,317
1 443,286 458,287 445,317 459,317
9 459,287 473,287 460,317 474,317
6 474,287 488,288 475,317 488,317
5 490,288 502,288 490,317 502,317
plate 384,271 506,277 390,325 506,325
