26 285,364 293,363 280,383 289,383
33 294,363 303,363 290,383 299,383
13 304,363 313,362 300,383 310,383
5 318,362 327,362 314,382 324,382
3 328,362 338,361 325,382 336,382
4 339,361 349,361 337,382 348,382
4 350,361 361,360 349,382 361,382
plate 286,357 364,353 278,388 363,387
18 223,134 236,135 217,167 232,167
18 238,135 251,136 234,167 248,167
33 253,136 267,136 250,168 264,168
7 273,137 286,137 270,168 284,168
3 287,137 299,138 285,168 298,168
2 300,138 312,139 299,168 312,168
5 314,139 325,139 313,168 325,168
plate 222,123 328,129 214,177 328,177
