19 113,216 139,220 118,274 143,275
23 142,220 165,223 146,275 169,275
29 168,224 189,226 171,276 192,276
9 198,228 217,230 200,276 219,277
3 219,230 237,233 221,277 238,278
2 238,233 255,235 239,278 255,278
1 256,235 271,237 257,278 271,279
plate 108,194 275,222 117,287 275,288
12 235,329 256,330 229,378 251,378
28 258,331 278,332 253,378 274,378
27 280,332 299,333 276,378 296,379
4 307,334 325,335 304,379 322,379
4 326,335 343,336 324,379 342,380
4 345,336 361,338 344,380 361,380
5 363,338 379,339 362,380 378,380
plate 235,312 383,325 225,390 383,391
