28 176,134 191,132 170,165 186,164
33 192,132 209,130 187,164 205,164
21 211,129 229,127 206,164 224,163
0 238,126 259,124 234,163 255,162
6 261,123 284,121 257,162 282,161
7 287,120 312,117 284,161 310,160
0 316,117 345,113 314,160 344,159
plate 177,122 354,94 168,174 353,173
23 53,168 60,167 56,180 63,180
20 60,167 68,167 63,180 71,180
27 68,167 76,166 71,180 78,180
9 80,166 89,165 82,180 91,179
5 90,165 99,164 92,179 101,179
0 100,164 112,162 102,179 113,179
9 113,162 124,161 114,179 125,179
plate 51,163 129,152 56,183 129,183
