17 214,35 235,33 224,75 244,75
17 238,33 260,31 247,74 269,74
26 262,31 287,29 271,74 294,74
0 299,28 326,26 306,73 332,73
6 329,26 358,23 335,73 363,72
4 361,23 392,20 365,72 395,72
5 396,20 431,17 399,72 432,71
plate 207,18 441,-6 224,85 441,85
29 14,391 30,389 21,421 36,421
32 31,389 49,387 38,421 56,420
29 51,387 71,384 57,420 77,420
6 81,383 105,380 86,419 110,419
9 107,380 134,376 112,418 139,418
3 138,376 170,372 142,418 173,417
4 173,371 210,367 175,417 211,416
plate 9,380 222,344 21,429 222,428
