11 254,93 259,92 247,104 252,103
16 259,92 265,91 253,103 259,103
12 265,91 271,90 259,103 265,103
3 274,89 281,88 269,103 277,102
2 282,88 290,87 278,102 286,102
5 291,87 301,85 287,102 298,101
7 302,85 313,83 300,101 312,100
plate 255,89 317,76 245,107 317,106
19 136,378 150,377 121,410 136,410
33 152,377 167,375 138,410 154,409
14 168,375 184,373 155,409 173,409
8 192,372 210,370 181,408 201,408
2 212,370 232,368 203,408 224,407
6 234,368 255,365 227,407 251,406
0 257,365 281,363 253,406 280,405
plate 140,368 287,348 115,420 286,419
