28 290,287 298,287 288,303 296,303
23 299,287 307,287 297,303 305,303
12 307,287 315,286 305,303 314,303
5 319,286 328,286 318,303 327,303
5 329,286 337,285 328,303 336,303
0 338,285 347,285 337,303 346,303
1 348,285 356,284 348,303 356,302
plate 290,281 360,277 287,308 360,308
14 49,388 58,387 56,405 65,405
11 60,386 71,385 66,404 77,404
17 71,385 84,383 78,404 90,404
7 90,382 105,380 96,403 110,403
0 107,380 124,377 112,403 129,402
2 127,377 149,374 131,402 152,402
7 150,373 178,370 153,402 179,401
plate 45,381 185,354 57,409 186,408
