20 1,53 17,53 -2,89 14,89
13 19,53 35,54 16,89 33,90
23 36,54 52,55 34,90 50,90
5 59,55 73,55 57,90 72,90
0 75,55 89,56 74,90 88,90
1 91,56 106,57 90,90 105,90
7 106,57 121,57 106,90 120,90
plate 0,39 124,45 -5,100 124,100
26 210,343 235,346 204,398 229,399
12 237,346 260,348 232,399 256,400
12 262,349 283,351 258,400 280,401
6 292,352 312,354 289,401 309,401
4 313,354 332,356 311,401 330,402
9 333,356 350,358 332,402 350,402
7 352,358 368,359 351,403 368,403
plate 211,322 372,343 199,415 372,416
