29 303,128 336,131 317,192 348,193
25 339,132 369,135 350,193 378,194
33 371,135 398,138 380,194 404,194
4 410,140 433,142 416,195 438,195
9 435,142 458,145 440,195 461,196
6 460,145 480,147 463,196 482,197
5 483,148 501,150 484,197 502,197
plate 293,98 506,130 318,208 506,209
20 224,52 231,52 228,65 235,65
31 232,52 240,51 235,65 243,65
15 240,51 248,50 243,65 251,65
8 252,50 262,49 255,65 264,65
3 263,49 272,49 265,65 273,64
1 273,48 284,47 275,64 285,64
5 285,47 296,46 286,64 297,64
plate 221,46 301,37 228,69 301,68
