33 355,453 361,453 348,470 356,469
10 362,453 370,452 356,469 365,469
23 371,452 379,451 366,469 374,469
4 383,450 392,449 379,469 388,468
6 393,449 403,448 389,468 401,468
2 405,448 415,447 402,468 413,468
5 416,447 429,446 414,468 428,467
plate 356,448 431,438 346,474 431,473
15 30,328 40,328 21,353 32,353
20 41,328 52,327 33,353 44,352
18 53,327 65,326 46,352 59,352
2 70,326 83,325 65,352 78,352
2 84,325 97,324 79,352 93,352
0 98,324 111,323 94,352 109,351
1 113,323 127,322 111,351 126,351
plate 31,320 131,312 17,360 131,360
