33 40,258 51,256 28,283 39,282
32 52,256 64,254 40,282 52,282
15 65,254 78,252 53,282 68,281
2 85,251 101,248 74,281 91,280
3 102,248 121,245 93,280 113,279
9 123,245 144,241 115,279 139,278
4 147,241 172,236 142,277 170,276
plate 43,250 180,223 23,289 179,288
12 158,140 182,142 149,195 174,196
11 184,142 207,145 177,196 200,196
17 209,145 229,147 203,196 225,197
1 238,148 257,150 234,197 254,198
0 259,150 276,152 256,198 274,199
5 278,152 295,154 276,199 294,199
3 296,154 312,156 295,199 312,200
plate 159,119 316,140 143,212 315,213
