16 291,438 309,439 283,479 303,479
27 310,439 328,440 304,479 323,480
29 329,440 346,441 324,480 342,480
2 354,441 370,442 350,480 367,480
9 372,442 387,443 369,480 385,480
6 389,443 403,444 387,481 402,481
9 405,444 419,445 404,481 419,481
plate 291,423 424,431 279,491 423,492
16 310,80 328,82 314,120 332,121
26 331,82 347,84 334,121 350,121
25 349,85 365,87 352,121 367,122
9 372,88 386,89 374,122 387,122
8 387,90 400,91 388,123 401,123
7 401,91 413,93 402,123 414,123
0 415,93 425,94 415,123 425,124
plate 305,63 428,83 313,131 428,131
