32 210,348 226,346 197,383 214,382
15 227,346 244,345 215,382 233,382
31 246,344 263,343 235,382 253,381
7 272,342 292,340 263,381 284,380
2 294,339 316,337 286,380 310,379
7 318,337 341,334 312,379 338,379
6 345,334 370,331 341,379 369,378
plate 213,336 378,314 192,393 377,392
10 267,184 296,184 284,239 310,239
20 298,184 327,185 312,239 339,239
14 330,185 357,186 342,239 367,239
0 369,186 397,187 378,239 404,240
4 399,187 425,188 406,240 430,240
1 428,188 454,189 433,240 456,240
3 456,189 480,189 458,240 481,240
plate 256,159 487,168 285,253 488,253
