12 240,317 251,317 232,343 243,343
21 252,317 263,316 245,343 257,343
16 265,316 277,316 259,343 272,343
6 283,316 295,315 278,343 291,343
7 296,315 309,314 292,343 306,343
3 310,314 324,314 307,343 322,342
6 326,314 338,313 324,342 338,342
plate 241,308 342,303 228,351 342,351
10 163,447 190,449 157,508 185,509
20 192,449 219,451 187,509 215,509
17 221,451 245,453 217,509 242,510
5 256,453 280,455 253,510 278,510
0 282,455 303,457 280,510 302,511
0 306,457 327,459 305,511 326,511
6 328,459 348,460 328,511 348,512
plate 162,423 354,441 152,526 354,526
