15 231,392 251,394 236,437 256,437
29 254,394 274,397 259,438 278,438
24 275,397 294,399 279,438 296,439
7 301,400 317,402 304,439 318,439
7 319,402 333,404 320,439 334,440
2 335,404 349,406 336,440 349,440
4 349,406 362,407 350,440 363,440
plate 225,372 366,394 235,449 366,449
16 11,365 27,362 0,401 17,400
31 29,362 48,360 19,400 37,399
22 49,360 69,357 39,399 60,399
9 79,356 102,353 70,398 95,397
9 105,352 131,349 98,397 125,396
7 134,349 163,345 127,396 159,395
8 167,344 200,340 163,395 199,394
plate 13,351 210,319 -5,411 210,410
