13 367,131 383,132 376,161 390,161
32 384,132 399,132 391,161 405,161
31 401,133 416,134 407,161 420,161
6 421,134 434,135 425,161 437,162
0 435,135 448,135 438,162 450,162
1 450,136 462,136 452,162 463,162
1 463,136 474,137 464,162 475,162
plate 362,117 477,126 377,168 477,169
10 173,199 189,198 182,227 197,226
11 190,198 206,197 198,226 214,226
30 207,197 225,196 215,226 231,226
3 233,195 251,194 239,226 256,226
8 253,194 273,193 258,226 277,225
4 275,193 296,191 279,225 298,225
6 299,191 321,189 301,225 322,225
plate 168,187 328,173 183,234 328,233
