29 28,325 37,325 20,346 29,346
30 38,325 47,324 30,346 40,346
25 49,324 58,323 42,346 53,345
0 63,323 73,322 57,345 69,345
4 74,322 85,321 70,345 82,345
8 87,321 99,320 84,345 97,344
6 100,320 113,319 98,344 112,344
plate 30,318 116,310 17,353 116,352
27 274,434 285,432 264,457 275,456
24 286,432 298,430 276,456 289,456
22 300,430 314,427 290,456 304,455
0 321,426 338,423 311,454 330,453
0 340,422 361,418 332,453 354,452
2 363,418 389,413 356,452 383,451
2 391,413 423,407 386,450 421,449
plate 277,426 432,391 260,464 430,462
