11 132,447 140,447 128,467 137,467
18 141,447 151,446 138,467 148,466
17 152,446 161,446 149,466 158,466
0 165,446 175,445 163,466 173,466
6 176,445 187,445 174,466 185,466
4 188,445 198,444 186,466 197,466
8 199,444 210,444 198,466 210,466
plate 132,440 212,436 127,471 212,471
31 308,442 327,443 319,481 336,481
25 330,443 349,444 339,481 357,481
19 351,444 369,445 358,481 375,482
2 377,446 394,447 382,482 398,482
6 396,447 412,448 400,482 414,482
5 414,448 430,449 416,482 431,482
4 431,449 446,450 432,482 446,483
plate 300,424 450,436 319,491 450,491
