18 102,295 112,294 96,316 106,316
11 113,293 124,292 107,316 119,316
25 125,292 137,290 119,316 132,315
8 143,289 157,288 138,315 153,315
3 159,287 174,285 155,314 170,314
0 176,285 194,283 173,314 192,313
3 195,283 216,280 193,313 216,312
plate 103,287 222,268 93,323 222,322
11 118,140 149,142 131,202 161,203
17 153,142 183,143 164,203 192,203
13 185,143 215,144 195,203 222,203
7 228,145 256,146 234,203 261,204
1 259,146 286,147 264,204 289,204
4 288,147 314,148 291,204 316,204
7 317,148 342,149 319,204 343,204
plate 109,113 349,126 131,218 349,218
