10 271,341 289,343 267,384 286,384
28 292,343 309,345 288,385 307,385
31 311,345 327,347 308,385 325,386
8 334,348 348,349 332,386 346,386
6 350,349 363,351 348,386 362,387
9 364,351 377,353 363,387 377,387
6 378,353 390,354 378,387 390,388
plate 271,324 393,342 263,396 393,397
18 56,378 78,380 61,421 82,421
27 79,380 100,381 83,421 103,421
19 101,381 121,382 104,421 123,421
2 129,382 147,383 131,421 148,422
8 149,383 166,384 150,422 167,422
5 167,384 184,385 169,422 184,422
0 186,385 201,386 186,422 201,422
plate 52,360 206,371 60,432 206,432
