32 322,246 346,250 311,304 338,305
13 349,250 371,253 340,305 365,306
24 373,253 394,256 367,306 389,306
1 402,257 421,259 398,307 418,307
5 423,259 440,261 420,308 438,308
2 442,262 458,264 440,308 457,309
1 459,264 474,266 458,309 474,309
plate 323,225 478,250 306,321 478,322
30 324,411 335,410 333,432 344,432
30 337,409 350,408 346,432 359,431
21 351,407 366,405 360,431 375,431
6 373,404 392,402 381,430 399,430
7 394,401 416,398 401,430 422,429
8 418,398 445,394 424,429 449,428
5 448,394 481,389 452,428 482,427
plate 319,403 490,371 334,437 491,436
