10 321,293 340,291 330,327 348,327
24 342,291 361,290 350,327 368,326
22 363,290 384,289 370,326 390,326
7 393,288 415,287 399,326 420,326
9 417,287 441,286 422,326 444,325
6 443,285 468,284 447,325 470,325
2 471,284 497,282 473,325 498,324
plate 316,278 503,264 331,336 504,335
16 73,140 82,138 62,160 71,160
11 83,138 93,136 72,160 83,159
25 94,136 106,134 83,159 96,158
6 112,133 126,131 102,158 117,157
8 128,130 144,127 119,157 137,156
0 147,127 166,123 139,156 161,155
6 169,123 193,119 164,155 191,154
plate 76,133 201,105 57,166 200,165
