14 71,266 101,269 58,338 90,339
12 104,270 132,273 93,339 123,340
29 134,273 159,276 125,340 153,341
1 170,278 194,280 165,341 189,342
0 196,281 218,283 192,342 215,343
2 220,283 240,286 217,343 238,343
8 242,286 261,288 241,343 261,344
plate 72,239 266,268 50,359 266,360
14 98,31 121,35 85,89 110,90
19 123,35 143,39 113,90 135,91
33 145,39 164,42 137,91 158,92
8 171,43 187,46 166,93 183,93
2 189,46 203,49 185,94 201,94
4 205,49 218,51 202,94 217,95
2 220,52 232,54 218,95 232,96
plate 100,11 235,40 78,105 235,107
