22 87,31 92,30 81,41 86,41
10 92,30 98,29 86,41 92,41
26 98,29 104,28 92,41 99,40
3 107,27 114,26 102,40 110,40
9 115,26 123,24 111,40 119,39
3 124,24 134,23 120,39 131,39
3 135,22 146,21 133,39 145,38
plate 89,26 151,13 79,44 150,44
32 206,332 230,336 200,390 225,391
12 233,336 254,339 228,391 250,392
23 256,340 276,343 253,392 273,393
4 284,344 301,346 281,393 299,394
2 303,347 319,349 301,394 317,394
4 320,349 335,352 319,394 334,395
5 336,352 350,354 336,395 350,396
plate 206,312 353,340 195,405 353,406
