16 215,243 244,248 204,313 236,314
16 247,249 273,253 239,314 267,316
25 275,254 297,258 269,316 293,317
1 308,260 327,263 304,318 324,319
6 329,264 347,267 326,319 345,320
6 348,267 364,270 347,320 363,320
3 366,271 381,273 365,321 380,321
plate 216,216 384,256 198,334 384,335
12 277,414 293,413 265,451 282,451
16 294,413 310,413 284,451 301,451
26 312,413 329,412 303,451 320,451
1 336,412 353,411 328,451 347,450
5 354,411 372,410 349,450 368,450
2 374,410 392,410 370,450 389,450
9 394,410 412,409 391,450 412,450
plate 280,402 417,395 260,461 417,461
