17 323,184 338,185 329,214 343,214
27 339,185 354,186 345,214 358,214
26 356,186 370,187 360,214 373,215
9 375,187 388,188 378,215 390,215
5 389,188 402,189 391,215 403,215
8 404,189 415,190 405,215 416,215
0 416,190 427,190 417,215 428,215
plate 319,171 430,180 330,222 430,222
10 65,235 74,235 71,252 80,252
28 75,235 85,234 81,252 91,252
30 87,233 98,232 93,252 103,252
6 103,232 116,231 108,252 120,251
6 117,231 131,229 121,251 134,251
7 133,229 149,228 136,251 151,251
2 150,228 167,226 152,251 168,250
plate 62,228 172,215 72,257 172,256
