13 94,245 102,245 96,261 104,260
16 103,245 111,245 105,260 113,260
15 111,245 120,244 113,260 122,260
2 124,244 133,244 125,260 135,260
9 134,244 143,243 136,260 144,260
0 144,243 154,243 145,260 155,260
8 156,242 165,242 156,260 165,260
plate 92,239 169,233 96,265 169,264
20 148,143 163,142 134,178 150,178
31 165,141 182,139 151,177 169,177
11 183,139 202,137 171,177 190,176
1 211,135 233,133 200,176 223,175
5 234,132 258,129 225,175 250,174
1 261,129 287,126 254,174 282,173
1 290,125 319,121 285,173 318,171
plate 151,131 329,103 128,189 328,187
