10 281,341 305,340 296,385 318,385
14 307,340 332,338 321,385 344,384
16 334,338 360,337 346,384 371,384
9 373,336 401,334 383,384 409,383
2 404,334 434,332 412,383 440,383
4 436,332 468,331 442,383 471,383
7 471,330 505,328 475,383 506,382
plate 272,322 514,304 297,396 514,395
27 139,114 155,112 151,143 166,143
33 156,112 175,110 168,143 186,142
16 176,110 196,107 187,142 207,141
4 207,106 232,103 216,141 240,140
8 234,102 262,99 242,140 269,140
6 266,98 298,94 272,140 303,139
1 301,94 340,89 306,139 342,138
plate 132,103 352,65 152,150 353,149
