28 262,271 273,272 259,298 271,298
16 275,272 286,273 272,298 284,298
30 287,273 297,274 285,298 295,298
1 302,274 311,275 300,298 310,298
4 312,275 322,275 311,299 321,299
5 323,275 331,276 322,299 331,299
4 332,276 341,277 332,299 341,299
plate 262,262 343,269 257,304 343,304
14 51,448 60,447 43,468 52,468
29 61,447 71,446 54,468 64,468
14 72,445 83,444 65,468 77,467
7 88,444 100,442 82,467 95,467
6 101,442 115,440 96,467 111,466
9 116,440 131,439 112,466 128,466
7 133,438 149,436 131,465 148,465
plate 53,441 154,426 40,475 153,474
