18 216,378 238,380 206,429 230,429
14 241,380 262,381 232,430 254,430
31 264,381 284,383 256,430 278,430
7 292,383 311,385 287,431 307,431
2 313,385 331,386 309,431 329,431
3 333,386 350,387 330,431 349,432
7 352,387 369,389 351,432 368,432
plate 218,360 373,373 200,444 372,445
18 2,375 24,376 -6,423 16,424
25 26,376 47,377 18,424 41,424
31 49,377 69,378 43,424 64,424
4 77,378 97,379 73,424 94,425
9 99,379 117,380 95,425 115,425
3 119,380 137,381 117,425 136,425
2 139,381 157,382 138,425 157,425
plate 3,357 161,366 -11,438 161,438
