18 194,429 219,434 187,490 213,492
22 221,434 243,438 216,492 239,493
31 246,439 265,442 241,493 262,494
8 273,444 290,447 270,494 288,495
7 291,447 307,450 290,495 306,496
5 308,450 322,453 307,496 322,497
1 324,453 336,455 323,497 336,497
plate 194,408 340,441 182,506 340,508
32 42,257 76,260 59,324 89,325
26 78,260 111,263 92,325 121,325
18 113,264 142,266 124,325 150,326
2 154,267 181,270 162,326 187,327
2 183,270 208,273 189,327 211,327
3 211,273 233,275 214,327 235,328
9 235,275 256,277 237,328 257,328
plate 30,227 262,256 59,341 262,341
