30 179,130 194,132 175,165 190,166
21 196,132 209,133 192,166 206,166
16 211,133 225,134 208,166 223,166
0 231,134 244,135 229,167 243,167
3 245,135 258,136 244,167 257,167
1 258,136 270,137 257,167 270,167
2 272,138 283,138 271,167 282,168
plate 178,118 286,128 171,176 286,176
15 26,273 55,275 37,332 65,332
18 58,275 87,276 67,332 94,332
28 89,276 116,277 97,332 122,333
3 128,278 154,279 133,333 159,333
4 157,279 181,280 161,333 184,333
1 184,281 208,282 187,333 210,334
9 210,282 233,283 211,334 233,334
plate 18,248 239,262 37,347 240,347
