25 228,109 244,107 246,138 263,137
30 246,107 265,104 265,137 283,137
31 267,104 289,101 285,136 305,136
0 300,100 326,96 316,136 341,135
2 330,96 361,92 344,135 373,134
1 364,92 401,87 375,134 409,133
5 406,86 451,80 413,133 453,132
plate 217,96 464,53 249,145 466,144
22 190,388 209,386 175,431 195,430
26 211,386 231,384 197,430 218,430
12 232,384 254,382 220,430 242,429
6 264,381 287,379 253,429 278,428
8 290,379 315,377 281,428 308,428
3 317,377 344,374 311,427 340,427
5 347,374 376,371 343,427 375,426
plate 193,373 384,351 168,444 384,443
