18 52,210 58,209 45,223 52,222
19 58,209 65,208 52,222 59,222
12 65,208 72,207 59,222 67,222
5 75,207 83,206 70,222 79,222
3 83,206 91,205 80,222 88,221
3 92,205 101,204 89,221 99,221
3 102,204 112,203 101,221 111,220
plate 54,204 115,196 43,227 115,226
33 223,81 240,79 232,112 248,112
28 241,79 259,78 250,112 267,112
16 261,78 280,77 269,112 286,112
3 288,76 308,75 294,112 313,111
1 310,75 332,74 315,111 336,111
6 334,73 357,72 338,111 359,111
8 359,72 384,70 362,111 385,110
plate 218,68 391,53 233,120 391,119
