16 192,203 214,206 184,257 208,258
22 217,206 237,208 210,258 232,258
15 239,209 258,211 234,258 254,259
3 266,212 283,214 262,259 280,260
2 285,214 301,216 282,260 299,260
5 303,216 318,218 301,260 317,261
9 319,218 333,220 318,261 333,261
plate 193,184 337,206 179,271 337,272
28 353,38 368,39 357,71 371,71
12 370,39 385,39 373,71 388,71
19 387,39 402,40 390,71 404,71
5 409,40 423,41 411,71 425,72
3 424,41 438,42 426,72 439,72
9 439,42 453,42 440,72 453,72
1 455,42 467,43 455,72 467,72
plate 349,25 471,32 355,79 471,80
