33 -1,83 7,81 -10,105 -1,104
10 8,81 19,80 0,104 11,104
21 20,80 32,78 12,104 25,103
1 38,77 51,76 31,103 45,103
4 53,75 68,73 47,102 62,102
2 70,73 87,71 65,102 84,101
9 88,71 108,68 85,101 107,100
plate 0,75 114,56 -14,111 113,110
16 252,179 275,180 247,229 270,230
12 277,180 299,182 273,230 295,230
15 301,182 322,183 297,230 319,230
7 331,184 351,185 328,231 349,231
5 353,185 372,186 351,231 370,231
2 374,186 392,187 372,231 391,232
3 394,187 411,188 393,232 411,232
plate 252,160 415,172 243,244 415,244
