33 4,82 28,87 -2,143 23,144
23 31,87 53,91 26,144 49,145
28 55,92 75,95 51,145 72,146
4 82,96 100,99 80,147 98,147
1 101,100 117,102 100,147 116,148
1 118,103 133,105 117,148 132,149
1 134,105 147,108 134,149 147,150
plate 3,61 150,94 -6,159 150,160
19 282,319 304,320 288,361 308,361
25 305,320 325,321 309,361 329,361
29 327,321 346,322 330,361 349,361
6 355,322 373,323 358,362 375,362
6 375,324 392,324 377,362 393,362
1 394,325 410,325 395,362 411,362
5 412,326 428,326 413,362 428,362
plate 277,300 432,311 287,372 432,372
